order_id,zone,vehicle_type,distance_km,delivery_time_min,rain_flag,claim_filed
ORD-20261608,Sur,Moto,7.0,54,1,1
ORD-20261609,Centro,Bici,1.7,17,0,0
ORD-20261610,Norte,Moto,5.6,37,0,1
ORD-20261611,Sur,Moto,4.7,22,0,0
ORD-20261612,Norte,Moto,6.0,26,0,0
ORD-20261613,Norte,Moto,4.9,24,0,0
ORD-20261614,Centro,Bici,1.3,15,0,0
ORD-20261615,Centro,Bici,2.6,28,0,0
ORD-20261616,Norte,Bici,6.6,32,0,1
ORD-20261617,Sur,Moto,5.0,48,1,0
ORD-20261618,Norte,Moto,6.2,47,1,1
ORD-20261619,Norte,Moto,3.4,17,0,0
ORD-20261620,Norte,Moto,5.0,30,0,0
ORD-20261621,Centro,Bici,2.0,24,0,0
ORD-20261622,Centro,Moto,3.1,22,0,1
ORD-20261623,Norte,Moto,5.0,35,0,1
ORD-20261624,Sur,Moto,6.0,28,0,0
ORD-20261625,Centro,Moto,3.4,21,0,0
ORD-20261626,Norte,Moto,6.0,30,0,0
ORD-20261627,Centro,Moto,2.7,23,0,0
ORD-20261628,Norte,Bici,3.5,36,0,1
ORD-20261629,Centro,Bici,2.5,36,0,1
ORD-20261630,Centro,Moto,2.1,14,0,0
ORD-20261631,Norte,Moto,4.5,25,0,0
ORD-20261632,Centro,Bici,2.2,22,0,0
ORD-20261633,Norte,Moto,3.5,39,1,1
ORD-20261634,Norte,Moto,2.1,15,0,0
ORD-20261635,Sur,Moto,4.0,25,0,0
ORD-20261636,Centro,Moto,2.7,29,1,0
ORD-20261637,Centro,Bici,1.4,16,0,0
ORD-20261638,Centro,Moto,2.5,25,1,0
ORD-20261639,Sur,Bici,7.9,67,0,1
ORD-20261640,Sur,Bici,6.5,55,0,1
ORD-20261641,Norte,Moto,7.5,42,0,1
ORD-20261642,Sur,Moto,5.6,38,0,1
ORD-20261643,Norte,Bici,6.8,75,0,1
ORD-20261644,Norte,Moto,3.9,21,0,0
ORD-20261645,Centro,Bici,2.0,20,0,0
ORD-20261646,Norte,Moto,0.9,10,0,0
ORD-20261647,Centro,Moto,3.4,23,0,0
ORD-20261648,Sur,Moto,7.3,38,0,1
ORD-20261649,Norte,Moto,4.2,27,0,0
ORD-20261650,Norte,Moto,4.6,33,0,0
ORD-20261651,Centro,Moto,1.9,10,0,0
ORD-20261652,Centro,Bici,2.8,29,0,1
ORD-20261653,Centro,Moto,3.4,20,0,0
ORD-20261654,Centro,Bici,1.1,15,0,0
ORD-20261655,Centro,Bici,2.8,24,0,0
ORD-20261656,Sur,Bici,4.6,49,0,1
ORD-20261657,Norte,Moto,5.2,35,0,0
ORD-20261658,Centro,Bici,2.9,31,0,1
ORD-20261659,Centro,Bici,2.3,26,0,0
ORD-20261660,Centro,Bici,2.4,21,0,0
ORD-20261661,Norte,Bici,4.7,39,0,1
ORD-20261662,Norte,Moto,6.5,42,0,1
ORD-20261663,Sur,Moto,5.6,29,0,0
ORD-20261664,Centro,Moto,2.7,23,0,0
ORD-20261665,Sur,Moto,3.1,20,0,0
ORD-20261666,Sur,Bici,4.4,54,1,1
ORD-20261667,Centro,Moto,3.2,28,0,0
ORD-20261668,Sur,Bici,5.1,41,0,0
ORD-20261669,Centro,Moto,3.0,20,0,0
ORD-20261670,Sur,Moto,7.6,61,1,0
ORD-20261671,Centro,Bici,3.3,36,0,1
ORD-20261672,Sur,Moto,5.1,29,0,0
ORD-20261673,Sur,Moto,4.2,24,0,0
ORD-20261674,Sur,Moto,1.2,11,0,0
ORD-20261675,Norte,Moto,4.7,35,0,1
ORD-20261676,Centro,Moto,2.2,15,0,0
ORD-20261677,Centro,Bici,2.8,28,0,0
ORD-20261678,Centro,Bici,2.4,23,0,0
ORD-20261679,Centro,Moto,2.2,18,0,0
ORD-20261680,Norte,Bici,2.3,24,0,0
ORD-20261681,Centro,Moto,1.7,11,0,0
ORD-20261682,Sur,Moto,5.7,29,0,0
ORD-20261683,Norte,Bici,7.6,53,1,1
ORD-20261684,Sur,Moto,4.9,26,0,0
ORD-20261685,Centro,Moto,2.8,21,0,0
ORD-20261686,Sur,Moto,6.4,56,1,1
ORD-20261687,Sur,Moto,3.8,26,0,0
ORD-20261688,Centro,Bici,2.8,30,0,0
ORD-20261689,Norte,Moto,3.9,24,0,0
ORD-20261690,Norte,Moto,6.3,52,1,1
ORD-20261691,Centro,Bici,2.6,27,0,0
ORD-20261692,Norte,Moto,5.4,41,0,0
ORD-20261693,Centro,Moto,1.9,14,0,0
ORD-20261694,Centro,Moto,3.1,37,1,1
ORD-20261695,Centro,Moto,4.2,29,0,0
ORD-20261696,Centro,Bici,1.7,32,1,1
ORD-20261697,Centro,Bici,2.2,16,0,0
ORD-20261698,Centro,Moto,2.7,21,0,0
ORD-20261699,Sur,Moto,6.2,35,0,0
ORD-20261700,Norte,Moto,4.2,24,0,0
ORD-20261701,Sur,Moto,0.8,10,0,0
ORD-20261702,Centro,Moto,3.6,33,1,1
ORD-20261703,Centro,Moto,3.1,21,0,0
ORD-20261704,Norte,Bici,2.4,28,1,0
ORD-20261705,Centro,Bici,2.0,16,0,0
ORD-20261706,Centro,Moto,3.8,26,0,0
ORD-20261707,Norte,Moto,7.2,46,0,1
ORD-20261708,Centro,Moto,3.3,22,0,0
ORD-20261709,Norte,Moto,4.7,33,0,0
ORD-20261710,Norte,Moto,5.1,30,0,0
ORD-20261711,Centro,Bici,2.4,24,0,0
ORD-20261712,Centro,Bici,3.4,28,0,0
ORD-20261713,Norte,Bici,3.7,27,0,0
ORD-20261714,Centro,Bici,1.9,39,1,1
ORD-20261715,Centro,Moto,3.3,25,0,0
ORD-20261716,Sur,Moto,4.9,23,0,0
ORD-20261717,Centro,Moto,3.6,24,0,0
ORD-20261718,Norte,Moto,4.0,25,0,0
ORD-20261719,Sur,Moto,4.9,28,0,0
ORD-20261720,Centro,Bici,1.8,28,1,0
ORD-20261721,Centro,Moto,2.5,19,0,0
ORD-20261722,Centro,Moto,1.3,13,0,0
ORD-20261723,Centro,Bici,2.1,23,0,0
ORD-20261724,Centro,Bici,1.4,16,0,0
ORD-20261725,Norte,Moto,6.0,34,0,1
ORD-20261726,Centro,Moto,3.1,23,0,0
ORD-20261727,Norte,Moto,2.4,18,0,0
ORD-20261728,Sur,Moto,7.0,51,1,1
ORD-20261729,Sur,Moto,8.7,48,0,1
ORD-20261730,Norte,Moto,5.1,32,0,1
ORD-20261731,Centro,Moto,2.0,14,0,0
ORD-20261732,Norte,Moto,9.2,57,0,0
ORD-20261733,Norte,Bici,3.0,24,0,0
ORD-20261734,Centro,Bici,2.5,23,0,0
ORD-20261735,Centro,Bici,2.6,39,1,1
ORD-20261736,Sur,Bici,7.0,51,0,0
ORD-20261737,Centro,Moto,2.8,15,0,0
ORD-20261738,Centro,Bici,2.1,22,0,0
ORD-20261739,Centro,Moto,1.7,10,0,0
ORD-20261740,Centro,Bici,2.2,26,1,0
ORD-20261741,Sur,Moto,3.5,36,1,1
ORD-20261742,Norte,Moto,5.1,39,1,0
ORD-20261743,Norte,Moto,4.2,31,0,1
ORD-20261744,Centro,Bici,1.3,13,0,0
ORD-20261745,Centro,Moto,3.5,22,0,0
ORD-20261746,Centro,Bici,2.1,23,0,0
ORD-20261747,Centro,Moto,1.5,10,0,0
ORD-20261748,Centro,Bici,2.4,39,1,1
ORD-20261749,Norte,Moto,5.1,33,0,0
ORD-20261750,Centro,Moto,1.1,16,1,0
ORD-20261751,Norte,Moto,5.5,42,1,1
ORD-20261752,Centro,Bici,1.7,30,1,0
ORD-20261753,Centro,Moto,3.9,22,0,0
ORD-20261754,Centro,Bici,2.9,22,0,0
ORD-20261755,Sur,Moto,4.4,28,0,0
ORD-20261756,Sur,Moto,3.9,33,0,1
ORD-20261757,Sur,Moto,4.8,27,0,0
ORD-20261758,Centro,Moto,3.0,25,0,0
ORD-20261759,Centro,Bici,2.5,22,0,0
ORD-20261760,Norte,Moto,4.7,29,0,0
ORD-20261761,Centro,Bici,2.5,28,0,0
ORD-20261762,Sur,Moto,4.1,35,1,0
ORD-20261763,Centro,Bici,2.2,22,0,0
ORD-20261764,Centro,Bici,0.8,13,0,0
ORD-20261765,Centro,Moto,3.3,28,0,0
ORD-20261766,Centro,Moto,2.7,19,0,0
ORD-20261767,Norte,Moto,3.8,22,0,0
ORD-20261768,Centro,Moto,4.0,24,0,0
ORD-20261769,Centro,Bici,2.6,49,1,1
ORD-20261770,Centro,Bici,1.7,19,0,0
ORD-20261771,Centro,Moto,3.2,19,0,0
ORD-20261772,Norte,Moto,5.6,27,0,0
ORD-20261773,Sur,Moto,5.6,24,0,0
ORD-20261774,Sur,Moto,4.4,28,0,0
ORD-20261775,Norte,Moto,5.7,37,0,0
ORD-20261776,Centro,Bici,2.3,31,1,0
ORD-20261777,Norte,Moto,5.8,34,0,1
ORD-20261778,Centro,Bici,1.0,11,0,0
ORD-20261779,Centro,Bici,2.2,23,0,0
ORD-20261780,Sur,Moto,7.6,46,0,1
ORD-20261781,Centro,Bici,1.9,19,0,0
ORD-20261782,Sur,Moto,4.1,32,0,1
ORD-20261783,Centro,Bici,2.1,19,0,0
ORD-20261784,Norte,Moto,3.2,22,0,0
ORD-20261785,Norte,Moto,1.7,15,0,0
ORD-20261786,Sur,Moto,4.7,28,0,0
ORD-20261787,Norte,Moto,5.2,30,0,0
ORD-20261788,Norte,Moto,4.9,23,0,0
ORD-20261789,Centro,Bici,2.4,29,0,0
ORD-20261790,Norte,Moto,5.1,30,0,0
ORD-20261791,Centro,Bici,3.3,34,0,1
ORD-20261792,Norte,Moto,4.7,31,0,1
ORD-20261793,Norte,Moto,4.1,23,0,0
ORD-20261794,Norte,Moto,4.6,27,0,0
ORD-20261795,Centro,Moto,3.0,24,0,0
ORD-20261796,Centro,Moto,3.6,27,1,0
ORD-20261797,Norte,Moto,4.1,34,0,0
ORD-20261798,Centro,Bici,2.6,23,0,0
ORD-20261799,Centro,Bici,2.8,31,1,1
ORD-20261800,Centro,Bici,1.7,29,1,0
ORD-20261801,Sur,Bici,5.0,60,0,1
ORD-20261802,Norte,Moto,2.8,14,0,0
ORD-20261803,Centro,Bici,1.1,14,0,0
ORD-20261804,Centro,Bici,2.8,29,0,0
ORD-20261805,Centro,Bici,2.2,23,0,0
ORD-20261806,Norte,Moto,5.3,44,1,0
ORD-20261807,Norte,Moto,5.0,27,0,0
ORD-20261808,Centro,Bici,1.7,17,0,0
ORD-20261809,Centro,Bici,2.5,24,0,0
ORD-20261810,Centro,Bici,1.5,14,0,0
ORD-20261811,Norte,Moto,7.1,40,0,1
ORD-20261812,Norte,Moto,3.0,19,0,0
ORD-20261813,Centro,Bici,2.3,22,0,0
ORD-20261814,Centro,Moto,1.7,14,0,0
ORD-20261815,Centro,Moto,3.0,22,1,0
ORD-20261816,Sur,Bici,4.5,49,1,0
ORD-20261817,Centro,Moto,2.1,21,0,0
ORD-20261818,Norte,Bici,6.3,55,1,1
ORD-20261819,Norte,Moto,5.0,36,0,0
ORD-20261820,Centro,Bici,2.9,28,0,0
ORD-20261821,Centro,Bici,1.7,17,0,0
ORD-20261822,Centro,Bici,1.4,13,0,0
ORD-20261823,Norte,Moto,5.2,32,0,1
ORD-20261824,Norte,Moto,4.5,33,0,1
ORD-20261825,Norte,Moto,5.9,32,0,1
ORD-20261826,Norte,Moto,4.9,29,0,0
ORD-20261827,Centro,Bici,2.7,31,0,1
ORD-20261828,Sur,Moto,2.6,19,0,0
ORD-20261829,Norte,Moto,7.8,34,0,0
ORD-20261830,Centro,Bici,2.4,35,1,1
ORD-20261831,Sur,Bici,6.0,65,0,1
ORD-20261832,Norte,Moto,3.7,23,0,0
ORD-20261833,Norte,Moto,5.5,19,0,0
ORD-20261834,Norte,Bici,3.0,31,0,1
ORD-20261835,Sur,Moto,5.7,33,0,1
ORD-20261836,Norte,Moto,4.5,20,0,0
ORD-20261837,Centro,Moto,2.5,13,0,1
ORD-20261838,Centro,Moto,3.1,23,0,0
ORD-20261839,Sur,Moto,3.2,19,0,0
ORD-20261840,Centro,Bici,2.0,18,0,0
ORD-20261841,Centro,Bici,2.9,28,0,0
ORD-20261842,Centro,Bici,4.2,35,0,0
ORD-20261843,Centro,Bici,2.4,25,0,0
ORD-20261844,Norte,Bici,5.9,51,0,0
ORD-20261845,Sur,Moto,4.8,32,1,1
ORD-20261846,Centro,Moto,4.1,24,0,0
ORD-20261847,Centro,Bici,1.1,15,0,0
ORD-20261848,Centro,Bici,2.6,26,0,0
ORD-20261849,Sur,Moto,2.6,18,0,0
ORD-20261850,Norte,Moto,1.2,27,1,0
ORD-20261851,Centro,Bici,2.7,30,0,0
ORD-20261852,Sur,Moto,5.2,35,0,0
ORD-20261853,Sur,Moto,4.6,37,1,1
ORD-20261854,Sur,Moto,4.8,40,1,1
ORD-20261855,Sur,Moto,9.6,50,0,0
ORD-20261856,Centro,Bici,2.3,26,0,0
ORD-20261857,Norte,Moto,5.8,33,0,0
ORD-20261858,Centro,Bici,2.0,22,0,0
ORD-20261859,Sur,Bici,5.4,60,1,0
ORD-20261860,Norte,Bici,4.6,42,0,1
ORD-20261861,Norte,Moto,4.4,39,0,1
ORD-20261862,Norte,Moto,7.7,39,0,1
ORD-20261863,Centro,Moto,3.4,20,0,0
ORD-20261864,Norte,Moto,5.2,34,0,0
ORD-20261865,Sur,Moto,1.5,11,0,0
ORD-20261866,Sur,Moto,4.5,26,0,0
ORD-20261867,Centro,Moto,4.7,24,0,0
ORD-20261868,Centro,Moto,2.3,28,1,0
ORD-20261869,Centro,Moto,3.4,24,0,0
ORD-20261870,Norte,Moto,7.2,39,0,1
ORD-20261871,Sur,Bici,5.3,52,0,0
ORD-20261872,Centro,Bici,1.8,14,0,0
ORD-20261873,Norte,Moto,1.3,10,0,0
ORD-20261874,Sur,Moto,6.0,34,0,1
ORD-20261875,Norte,Moto,3.8,20,0,0
ORD-20261876,Norte,Moto,5.3,23,0,0
ORD-20261877,Norte,Moto,3.1,20,0,0
ORD-20261878,Norte,Moto,4.6,31,0,0
ORD-20261879,Centro,Bici,2.5,42,1,1
ORD-20261880,Norte,Moto,5.4,29,0,0
ORD-20261881,Norte,Moto,3.3,35,1,1
ORD-20261882,Sur,Moto,6.8,43,0,0
ORD-20261883,Norte,Moto,4.1,30,0,0
ORD-20261884,Norte,Moto,2.5,17,0,0
ORD-20261885,Centro,Bici,2.4,18,0,0
ORD-20261886,Centro,Moto,2.5,18,0,0
ORD-20261887,Centro,Bici,2.6,22,0,0
ORD-20261888,Centro,Moto,3.6,21,0,0
ORD-20261889,Norte,Moto,4.6,27,0,0
ORD-20261890,Sur,Moto,4.8,28,0,0
ORD-20261891,Centro,Bici,1.6,18,0,0
ORD-20261892,Centro,Moto,3.2,23,0,0
ORD-20261893,Sur,Bici,5.3,45,0,0
ORD-20261894,Centro,Bici,2.2,24,0,0
ORD-20261895,Norte,Moto,2.1,16,0,0
ORD-20261896,Norte,Moto,7.2,47,0,1
ORD-20261897,Norte,Moto,3.2,20,0,0
ORD-20261898,Centro,Bici,2.0,21,0,0
ORD-20261899,Centro,Bici,2.8,26,0,0
ORD-20261900,Norte,Moto,3.2,20,0,1
ORD-20261901,Norte,Moto,2.8,17,0,0
ORD-20261902,Centro,Moto,0.8,16,1,0
ORD-20261903,Norte,Moto,6.1,40,0,1
ORD-20261904,Centro,Bici,2.1,18,0,0
ORD-20261905,Norte,Moto,9.4,50,0,0
ORD-20261906,Centro,Bici,1.7,21,0,0
ORD-20261907,Sur,Moto,3.6,22,0,0
ORD-20261908,Centro,Bici,2.0,24,0,0
ORD-20261909,Centro,Bici,2.7,24,0,1
ORD-20261910,Centro,Bici,2.1,18,0,0
ORD-20261911,Centro,Moto,3.0,15,0,0
ORD-20261912,Sur,Bici,3.5,39,0,1
ORD-20261913,Sur,Moto,2.9,16,0,0
ORD-20261914,Centro,Moto,1.1,12,0,0
ORD-20261915,Centro,Bici,0.7,10,0,0
ORD-20261916,Norte,Moto,4.2,31,0,1
ORD-20261917,Sur,Moto,4.5,37,0,1
ORD-20261918,Norte,Moto,4.1,19,0,0
ORD-20261919,Centro,Moto,3.5,19,0,0
ORD-20261920,Centro,Moto,3.5,25,0,0
ORD-20261921,Norte,Moto,4.5,30,0,0
ORD-20261922,Centro,Bici,1.1,15,0,0
ORD-20261923,Norte,Moto,4.1,23,0,1
ORD-20261924,Centro,Bici,2.0,27,0,0
ORD-20261925,Norte,Moto,4.0,25,0,0
ORD-20261926,Centro,Bici,1.9,17,0,0
ORD-20261927,Norte,Moto,4.0,24,0,0
ORD-20261928,Centro,Bici,2.2,19,0,0
ORD-20261929,Norte,Moto,4.0,31,0,1
ORD-20261930,Centro,Bici,2.7,24,0,0
ORD-20261931,Norte,Moto,5.5,35,0,1
ORD-20261932,Norte,Moto,3.6,21,0,0
ORD-20261933,Norte,Moto,6.9,36,0,0
ORD-20261934,Norte,Moto,3.5,16,0,0
ORD-20261935,Norte,Bici,2.6,28,0,0
ORD-20261936,Sur,Moto,5.6,39,0,1
ORD-20261937,Centro,Bici,1.8,17,0,0
ORD-20261938,Sur,Moto,5.5,25,0,0
ORD-20261939,Centro,Bici,0.6,11,0,0
ORD-20261940,Centro,Moto,3.6,17,0,0
ORD-20261941,Centro,Moto,3.0,24,0,0
ORD-20261942,Centro,Bici,1.3,22,1,0
ORD-20261943,Norte,Moto,2.8,16,0,0
ORD-20261944,Norte,Moto,7.5,44,0,1
ORD-20261945,Norte,Bici,3.9,31,0,1
ORD-20261946,Norte,Moto,3.7,21,0,0
ORD-20261947,Centro,Moto,0.7,10,0,0
ORD-20261948,Centro,Moto,2.2,10,0,0
ORD-20261949,Centro,Bici,2.3,29,0,0
ORD-20261950,Centro,Moto,3.1,21,0,0
ORD-20261951,Centro,Bici,1.4,13,0,0
ORD-20261952,Centro,Bici,1.3,13,0,0
ORD-20261953,Norte,Moto,5.7,38,0,1
ORD-20261954,Norte,Moto,6.5,41,0,1
ORD-20261955,Sur,Moto,2.6,22,0,0
ORD-20261956,Sur,Moto,6.6,34,0,0
ORD-20261957,Norte,Moto,5.1,32,0,1
ORD-20261958,Centro,Moto,3.4,23,0,0
ORD-20261959,Norte,Moto,4.9,44,1,0
ORD-20261960,Norte,Bici,1.2,17,0,0
ORD-20261961,Centro,Bici,2.4,22,0,0
ORD-20261962,Centro,Moto,3.3,21,0,0
ORD-20261963,Sur,Moto,3.7,30,1,0
ORD-20261964,Centro,Moto,2.2,16,0,0
ORD-20261965,Norte,Moto,4.7,31,0,1
ORD-20261966,Norte,Moto,0.7,14,1,0
ORD-20261967,Centro,Moto,3.8,28,0,0
ORD-20261968,Centro,Bici,1.8,16,0,0
ORD-20261969,Centro,Bici,2.9,36,1,1
ORD-20261970,Centro,Bici,2.4,29,0,0
ORD-20261971,Centro,Moto,3.5,24,0,0
ORD-20261972,Sur,Bici,5.6,52,0,0
ORD-20261973,Centro,Bici,2.3,19,0,0
ORD-20261974,Norte,Moto,3.7,20,0,0
ORD-20261975,Centro,Moto,3.1,23,0,0
ORD-20261976,Sur,Moto,2.2,24,1,0
ORD-20261977,Centro,Moto,3.0,19,0,0
ORD-20261978,Centro,Bici,1.6,20,0,0
ORD-20261979,Sur,Moto,6.9,33,0,1
ORD-20261980,Sur,Moto,5.2,32,0,1
ORD-20261981,Centro,Moto,3.0,20,0,0
ORD-20261982,Sur,Moto,5.1,40,1,1
ORD-20261983,Centro,Bici,1.1,13,0,0
ORD-20261984,Centro,Bici,1.8,18,0,0
ORD-20261985,Centro,Moto,3.0,17,0,0
ORD-20261986,Centro,Moto,2.6,19,0,0
ORD-20261987,Norte,Moto,6.8,35,0,1
ORD-20261988,Centro,Bici,2.8,31,0,1
ORD-20261989,Centro,Bici,1.7,18,0,0
ORD-20261990,Norte,Moto,3.8,29,1,0
ORD-20261991,Norte,Moto,5.2,30,0,0
ORD-20261992,Centro,Bici,0.6,10,0,0
ORD-20261993,Norte,Moto,7.5,60,1,1
ORD-20261994,Centro,Bici,2.9,27,0,0
ORD-20261995,Norte,Moto,6.8,37,0,1
ORD-20261996,Norte,Moto,2.6,34,1,0
ORD-20261997,Sur,Moto,6.9,43,0,0
ORD-20261998,Centro,Moto,4.3,33,0,1
ORD-20261999,Centro,Bici,1.4,19,0,0
ORD-20262000,Centro,Moto,3.1,18,0,0
ORD-20262001,Centro,Bici,2.5,29,0,0
ORD-20262002,Centro,Bici,1.3,19,0,0
ORD-20262003,Sur,Moto,5.7,41,0,1
ORD-20262004,Centro,Bici,3.2,35,0,1
ORD-20262005,Centro,Bici,2.0,24,0,0
ORD-20262006,Norte,Moto,6.7,37,0,1
ORD-20262007,Centro,Bici,1.2,13,0,0
ORD-20262008,Norte,Moto,2.8,18,0,0
ORD-20262009,Centro,Bici,2.6,19,0,0
ORD-20262010,Centro,Bici,2.5,30,0,0
ORD-20262011,Centro,Bici,1.9,19,0,0
ORD-20262012,Centro,Moto,3.1,24,0,0
ORD-20262013,Sur,Moto,5.8,28,0,0
ORD-20262014,Centro,Moto,3.2,36,1,1
ORD-20262015,Norte,Moto,4.8,27,0,0
ORD-20262016,Centro,Moto,3.0,16,0,0
ORD-20262017,Centro,Bici,2.1,27,0,0
ORD-20262018,Sur,Moto,8.1,53,0,0
ORD-20262019,Centro,Moto,1.8,14,0,0
ORD-20262020,Norte,Bici,8.2,71,0,1
ORD-20262021,Sur,Moto,5.1,33,0,0
ORD-20262022,Norte,Moto,2.9,20,0,0
ORD-20262023,Sur,Moto,7.1,36,0,1
ORD-20262024,Centro,Bici,2.6,34,1,1
ORD-20262025,Centro,Moto,3.2,27,0,0
ORD-20262026,Centro,Moto,3.5,32,0,1
ORD-20262027,Norte,Moto,5.5,52,1,0
ORD-20262028,Sur,Moto,4.1,27,0,0
ORD-20262029,Centro,Moto,3.3,20,0,0
ORD-20262030,Norte,Moto,5.0,35,1,1
ORD-20262031,Centro,Moto,3.0,18,0,0
ORD-20262032,Norte,Moto,1.8,22,1,0
ORD-20262033,Centro,Bici,2.9,37,0,1
ORD-20262034,Sur,Moto,4.0,32,0,0
ORD-20262035,Norte,Bici,7.5,72,0,1
ORD-20262036,Centro,Moto,3.0,17,0,0
ORD-20262037,Centro,Moto,2.7,21,0,1
ORD-20262038,Centro,Bici,2.9,27,0,0
ORD-20262039,Centro,Bici,1.7,13,0,0
ORD-20262040,Centro,Moto,3.8,25,0,0
ORD-20262041,Sur,Moto,8.0,39,0,0
ORD-20262042,Norte,Moto,5.6,29,0,0
ORD-20262043,Norte,Moto,7.4,40,0,0
ORD-20262044,Centro,Bici,2.0,19,0,0
ORD-20262045,Sur,Moto,3.8,34,1,1
ORD-20262046,Norte,Moto,5.1,30,0,0
ORD-20262047,Centro,Moto,2.8,14,0,0
ORD-20262048,Norte,Moto,4.4,33,0,1
ORD-20262049,Norte,Moto,5.8,29,0,0
ORD-20262050,Centro,Bici,2.7,23,0,0
ORD-20262051,Centro,Bici,1.7,18,0,0
ORD-20262052,Centro,Bici,2.9,38,1,1
ORD-20262053,Centro,Moto,3.2,26,0,0
ORD-20262054,Sur,Moto,5.3,43,1,0
ORD-20262055,Sur,Moto,6.7,42,0,0
ORD-20262056,Norte,Moto,3.2,22,0,0
ORD-20262057,Centro,Bici,2.9,29,0,0
ORD-20262058,Centro,Moto,1.6,14,0,0
ORD-20262059,Norte,Bici,3.3,22,0,1
ORD-20262060,Norte,Moto,4.1,25,0,0
ORD-20262061,Centro,Bici,1.7,34,1,1
ORD-20262062,Norte,Moto,4.2,41,0,1
ORD-20262063,Sur,Moto,4.7,23,0,0
ORD-20262064,Centro,Moto,3.2,22,0,0
ORD-20262065,Centro,Bici,2.2,21,0,0
ORD-20262066,Norte,Moto,2.6,24,0,0
ORD-20262067,Centro,Moto,3.4,18,0,0
ORD-20262068,Centro,Bici,1.8,21,0,0
ORD-20262069,Centro,Bici,2.5,20,0,0
ORD-20262070,Centro,Bici,2.9,36,1,0
ORD-20262071,Norte,Moto,5.3,31,0,0
ORD-20262072,Norte,Moto,6.6,44,0,1
ORD-20262073,Centro,Bici,2.9,24,0,0
ORD-20262074,Sur,Moto,3.7,26,0,0
ORD-20262075,Sur,Moto,8.3,47,0,1
ORD-20262076,Sur,Moto,5.3,33,0,1
ORD-20262077,Centro,Bici,2.4,28,0,0
ORD-20262078,Centro,Bici,3.3,25,0,0
ORD-20262079,Sur,Moto,5.4,36,0,0
ORD-20262080,Norte,Moto,5.6,30,0,0
ORD-20262081,Centro,Moto,4.5,44,1,0
ORD-20262082,Centro,Bici,2.3,25,0,0
ORD-20262083,Centro,Bici,2.2,22,0,0
ORD-20262084,Sur,Moto,5.2,28,0,0
ORD-20262085,Norte,Moto,6.6,54,1,0
ORD-20262086,Centro,Moto,1.3,14,0,0
ORD-20262087,Centro,Bici,0.9,11,0,0
ORD-20262088,Norte,Moto,4.1,21,0,0
ORD-20262089,Sur,Moto,2.5,19,0,0
ORD-20262090,Centro,Bici,2.2,26,1,0
ORD-20262091,Norte,Bici,5.8,49,1,0
ORD-20262092,Sur,Moto,3.7,28,1,0
ORD-20262093,Centro,Moto,1.4,21,1,0
ORD-20262094,Norte,Moto,5.1,32,1,0
ORD-20262095,Centro,Bici,3.2,22,0,0
ORD-20262096,Norte,Moto,2.5,15,0,0
ORD-20262097,Norte,Moto,6.2,39,0,0
ORD-20262098,Norte,Moto,6.2,37,1,1
ORD-20262099,Norte,Moto,6.4,35,0,1
ORD-20262100,Centro,Moto,3.5,29,0,0
ORD-20262101,Sur,Moto,8.3,46,0,1
ORD-20262102,Norte,Moto,4.5,29,0,0
ORD-20262103,Centro,Moto,2.6,15,0,0
ORD-20262104,Norte,Moto,4.4,36,0,0
ORD-20262105,Norte,Moto,5.0,28,0,0
ORD-20262106,Centro,Moto,3.7,23,0,0
ORD-20262107,Sur,Moto,3.0,24,0,0
ORD-20262108,Sur,Moto,3.7,23,0,0
ORD-20262109,Centro,Moto,3.6,33,1,1
ORD-20262110,Sur,Moto,6.5,36,0,0
ORD-20262111,Centro,Bici,2.2,22,0,0
ORD-20262112,Centro,Moto,3.2,22,0,0
ORD-20262113,Centro,Bici,2.8,30,0,0
ORD-20262114,Sur,Moto,7.3,37,0,1
ORD-20262115,Norte,Moto,5.1,27,0,0
ORD-20262116,Centro,Moto,3.3,20,0,0
ORD-20262117,Centro,Moto,4.6,22,0,0
ORD-20262118,Norte,Moto,5.9,26,0,0
ORD-20262119,Centro,Bici,2.5,26,0,0
ORD-20262120,Sur,Moto,6.1,40,0,1
ORD-20262121,Sur,Moto,4.5,42,1,0
ORD-20262122,Norte,Moto,8.6,31,0,1
ORD-20262123,Sur,Moto,5.3,30,0,0
ORD-20262124,Centro,Moto,2.3,14,0,0
ORD-20262125,Sur,Moto,3.7,24,0,0
ORD-20262126,Norte,Moto,6.6,36,0,1
ORD-20262127,Norte,Moto,6.3,40,0,0
ORD-20262128,Centro,Bici,2.1,22,0,0
ORD-20262129,Sur,Moto,5.9,25,0,0
ORD-20262130,Centro,Bici,1.3,13,0,0
ORD-20262131,Centro,Moto,2.6,18,0,0
ORD-20262132,Centro,Bici,2.9,29,0,0
ORD-20262133,Norte,Moto,7.6,42,1,1
ORD-20262134,Norte,Moto,3.8,18,0,0
ORD-20262135,Norte,Bici,3.1,30,0,0
ORD-20262136,Sur,Moto,3.7,19,0,0
ORD-20262137,Centro,Moto,1.4,10,0,0
ORD-20262138,Norte,Moto,7.0,37,0,1
ORD-20262139,Centro,Moto,3.7,22,0,0
ORD-20262140,Sur,Moto,5.5,28,0,0
ORD-20262141,Sur,Moto,6.8,35,0,0
ORD-20262142,Norte,Moto,5.2,31,0,0
ORD-20262143,Norte,Moto,4.9,26,0,0
